标识,app名,日期,活跃数,活跃度,行业活跃度基准值,行业活跃度均值
100900,易直播,2017-03-01,115779,8.6e-05,0.0571021,0.00041
100900,易直播,2017-02-01,112795,8.43e-05,0.05639,0.0005118
100900,易直播,2017-04-01,111966,8.3e-05,0.0565626,0.0004095
100900,易直播,2017-05-01,124814,9.2e-05,0.0573222,0.0005277
100900,易直播,2017-06-01,128280,9.4e-05,0.0579732,0.0004622
100900,易直播,2017-07-01,120796,8.8e-05,0.0567826,0.0003679
100900,易直播,2017-08-01,120372,8.71e-05,0.0560412,0.0003815
100900,易直播,2017-09-01,123558,8.86e-05,0.0555045,0.0005414
100900,易直播,2017-10-01,129526,9.2e-05,0.0545944,0.0006384
100900,易直播,2017-11-01,128540,9.11e-05,0.0532576,0.0006536
100900,易直播,2018-01-01,138682,9.74e-05,0.0506156,0.0007171
100900,易直播,2017-12-01,142892,0.0001008,0.0521189,0.0006255
100900,易直播,2018-02-01,121808,8.49e-05,0.0496045,0.0007026
100900,易直播,2018-03-01,73673,5.1e-05,0.0584801,0.0007603
100900,易直播,2018-04-01,75647,5.09e-05,0.0594539,0.0007603
100900,易直播,2018-05-01,82561,5.52e-05,0.0609023,0.0007603
100900,易直播,2018-07-01,88597,5.82e-05,0.056651,0.0007458
100900,易直播,2018-06-01,88659,5.89e-05,0.0598758,0.0007603
100900,易直播,2018-08-01,82310,5.35e-05,0.0480045,0.0007472
100900,易直播,2018-09-01,90235,5.81e-05,0.0528564,0.000751
100900,易直播,2018-11-01,96202,6.06e-05,0.0376278,0.0007509
100900,易直播,2018-10-01,90801,5.78e-05,0.0433702,0.000751
100900,易直播,2018-12-01,102463,6.5e-05,0.0380731,0.0007499
100900,易直播,2019-01-01,65263,4.14e-05,0.0388563,0.0007499
100900,易直播,2019-02-01,49126,3.09e-05,0.0388882,0.0007499
100900,易直播,2019-03-01,48581,3.06e-05,0.0401574,0.0007499
100900,易直播,2019-04-01,85139,5.33e-05,0.0307689,0.0007499
100900,易直播,2019-05-01,88688,5.55e-05,0.0305263,0.0007499
101046,QQ同步助手,2017-01-01,74075307,0.0557045,0.056556,0.0004852
100900,易直播,2019-06-01,90196,5.65e-05,0.0305263,0.0007499
101046,QQ同步助手,2017-03-01,74465678,0.055344,0.0571021,0.00041
101046,QQ同步助手,2017-02-01,73048769,0.0546098,0.05639,0.0005118
101046,QQ同步助手,2017-04-01,73734284,0.0546412,0.0565626,0.0004095
101046,QQ同步助手,2017-05-01,72141742,0.0531607,0.0573222,0.0005277
101046,QQ同步助手,2017-07-01,79342306,0.0578,0.0567826,0.0003679
101046,QQ同步助手,2017-06-01,75146121,0.0550654,0.0579732,0.0004622
101046,QQ同步助手,2017-08-01,76128867,0.0550855,0.0560412,0.0003815
101046,QQ同步助手,2017-09-01,79953687,0.057332,0.0555045,0.0005414
101046,QQ同步助手,2017-10-01,76970817,0.0547004,0.0545944,0.0006384
101046,QQ同步助手,2017-11-01,75484394,0.0535272,0.0532576,0.0006536
101046,QQ同步助手,2017-12-01,77228906,0.0544537,0.0521189,0.0006255
101046,QQ同步助手,2018-01-01,80458837,0.0564851,0.0506156,0.0007171
101046,QQ同步助手,2018-02-01,74613503,0.05198,0.0496045,0.0007026
101046,QQ同步助手,2018-03-01,76588259,0.0529803,0.0584801,0.0007603
101046,QQ同步助手,2018-04-01,74802295,0.0503092,0.0594539,0.0007603
101046,QQ同步助手,2018-05-01,78116657,0.0522268,0.0609023,0.0007603
101046,QQ同步助手,2018-06-01,76478788,0.050775,0.0598758,0.0007603
101046,QQ同步助手,2018-07-01,71961453,0.0472747,0.056651,0.0007458
101046,QQ同步助手,2018-08-01,73629448,0.0478667,0.0480045,0.0007472
101046,QQ同步助手,2018-10-01,81524209,0.0519134,0.0433702,0.000751
101046,QQ同步助手,2018-09-01,81323554,0.0523498,0.0528564,0.000751
101046,QQ同步助手,2018-11-01,85386526,0.053797,0.0376278,0.0007509
101046,QQ同步助手,2019-01-01,84300645,0.0534157,0.0388563,0.0007499
101046,QQ同步助手,2018-12-01,86510091,0.0548504,0.0380731,0.0007499
101046,QQ同步助手,2019-02-01,82306906,0.051824,0.0388882,0.0007499
101046,QQ同步助手,2019-03-01,87022309,0.0548276,0.0401574,0.0007499
101046,QQ同步助手,2019-04-01,85243755,0.0533925,0.0307689,0.0007499
101046,QQ同步助手,2019-05-01,84124116,0.0526912,0.0305263,0.0007499
101046,QQ同步助手,2019-06-01,87722348,0.0549449,0.0305263,0.0007499
101174,imo社交软件 imo beta,2017-01-01,69232,5.21e-05,0.056556,0.0004852
101174,imo社交软件 imo beta,2017-02-01,70706,5.29e-05,0.05639,0.0005118
101174,imo社交软件 imo beta,2017-03-01,72762,5.41e-05,0.0571021,0.00041
101174,imo社交软件 imo beta,2017-04-01,68989,5.11e-05,0.0565626,0.0004095
101174,imo社交软件 imo beta,2017-05-01,68664,5.06e-05,0.0573222,0.0005277
101174,imo社交软件 imo beta,2017-06-01,66964,4.91e-05,0.0579732,0.0004622
101174,imo社交软件 imo beta,2017-07-01,65270,4.75e-05,0.0567826,0.0003679
101174,imo社交软件 imo beta,2017-08-01,63051,4.56e-05,0.0560412,0.0003815
101174,imo社交软件 imo beta,2017-10-01,60439,4.3e-05,0.0545944,0.0006384
101174,imo社交软件 imo beta,2017-09-01,64636,4.63e-05,0.0555045,0.0005414
101174,imo社交软件 imo beta,2017-12-01,55107,3.89e-05,0.0521189,0.0006255
101174,imo社交软件 imo beta,2017-11-01,61304,4.35e-05,0.0532576,0.0006536
101174,imo社交软件 imo beta,2018-01-01,58398,4.1e-05,0.0506156,0.0007171
101174,imo社交软件 imo beta,2018-03-01,83188,5.75e-05,0.0584801,0.0007603
101174,imo社交软件 imo beta,2018-02-01,57215,3.99e-05,0.0496045,0.0007026
101174,imo社交软件 imo beta,2018-05-01,93500,6.25e-05,0.0609023,0.0007603
101174,imo社交软件 imo beta,2018-04-01,97785,6.58e-05,0.0594539,0.0007603
101174,imo社交软件 imo beta,2018-06-01,94501,6.27e-05,0.0598758,0.0007603
101174,imo社交软件 imo beta,2018-07-01,96284,6.33e-05,0.056651,0.0007458
101174,imo社交软件 imo beta,2018-08-01,102516,6.66e-05,0.0480045,0.0007472
101174,imo社交软件 imo beta,2018-09-01,125523,8.08e-05,0.0528564,0.000751
101174,imo社交软件 imo beta,2018-10-01,108567,6.91e-05,0.0433702,0.000751
101174,imo社交软件 imo beta,2018-11-01,143657,9.05e-05,0.0376278,0.0007509
101174,imo社交软件 imo beta,2019-01-01,6045,3.8e-06,0.0388563,0.0007499
101174,imo社交软件 imo beta,2018-12-01,5549,3.5e-06,0.0380731,0.0007499
101174,imo社交软件 imo beta,2019-02-01,6168,3.9e-06,0.0388882,0.0007499
101174,imo社交软件 imo beta,2019-03-01,6773,4.3e-06,0.0401574,0.0007499
101174,imo社交软件 imo beta,2019-05-01,7006,4.4e-06,0.0305263,0.0007499
101178,疯狂出租车-都市狂飙,2017-01-01,3690,2.8e-06,0.056556,0.0004852
101174,imo社交软件 imo beta,2019-06-01,7544,4.7e-06,0.0305263,0.0007499
101178,疯狂出租车-都市狂飙,2017-02-01,2980,2.2e-06,0.05639,0.0005118
101178,疯狂出租车-都市狂飙,2017-03-01,2211,1.6e-06,0.0571021,0.00041
101178,疯狂出租车-都市狂飙,2017-04-01,2316,1.7e-06,0.0565626,0.0004095
101178,疯狂出租车-都市狂飙,2017-05-01,1833,1.4e-06,0.0573222,0.0005277
101174,imo社交软件 imo beta,2019-04-01,7173,4.5e-06,0.0307689,0.0007499
101178,疯狂出租车-都市狂飙,2017-06-01,1694,1.2e-06,0.0579732,0.0004622
101178,疯狂出租车-都市狂飙,2017-07-01,1805,1.3e-06,0.0567826,0.0003679
101178,疯狂出租车-都市狂飙,2017-08-01,2119,1.5e-06,0.0560412,0.0003815
101178,疯狂出租车-都市狂飙,2017-10-01,1233,9e-07,0.0545944,0.0006384
101178,疯狂出租车-都市狂飙,2017-09-01,1426,1e-06,0.0555045,0.0005414
101178,疯狂出租车-都市狂飙,2017-11-01,1030,7e-07,0.0532576,0.0006536
101178,疯狂出租车-都市狂飙,2018-01-01,801,6e-07,0.0506156,0.0007171
101178,疯狂出租车-都市狂飙,2017-12-01,829,6e-07,0.0521189,0.0006255
101178,疯狂出租车-都市狂飙,2018-02-01,994,7e-07,0.0496045,0.0007026
101178,疯狂出租车-都市狂飙,2018-03-01,1036,7e-07,0.0584801,0.0007603
101178,疯狂出租车-都市狂飙,2018-04-01,1065,7e-07,0.0594539,0.0007603
101178,疯狂出租车-都市狂飙,2018-05-01,911,6e-07,0.0609023,0.0007603
101178,疯狂出租车-都市狂飙,2018-06-01,539,4e-07,0.0598758,0.0007603
101178,疯狂出租车-都市狂飙,2018-07-01,763,5e-07,0.056651,0.0007458
101178,疯狂出租车-都市狂飙,2018-08-01,448,3e-07,0.0480045,0.0007472
101178,疯狂出租车-都市狂飙,2018-09-01,271,2e-07,0.0528564,0.000751
101178,疯狂出租车-都市狂飙,2018-11-01,756,5e-07,0.0376278,0.0007509
101178,疯狂出租车-都市狂飙,2018-10-01,321,2e-07,0.0433702,0.000751
101178,疯狂出租车-都市狂飙,2018-12-01,429,3e-07,0.0380731,0.0007499
101178,疯狂出租车-都市狂飙,2019-01-01,1450,9e-07,0.0388563,0.0007499
101178,疯狂出租车-都市狂飙,2019-02-01,540,3e-07,0.0388882,0.0007499
101178,疯狂出租车-都市狂飙,2019-03-01,0,0,0.0401574,0.0007499
101178,疯狂出租车-都市狂飙,2019-04-01,1630,1e-06,0.0307689,0.0007499
101178,疯狂出租车-都市狂飙,2019-05-01,2282,1.4e-06,0.0305263,0.0007499
101178,疯狂出租车-都市狂飙,2019-06-01,2193,1.4e-06,0.0305263,0.0007499
101229,圣斗士星矢-重生,2017-01-01,116203,8.74e-05,0.056556,0.0004852
101229,圣斗士星矢-重生,2017-02-01,117921,8.82e-05,0.05639,0.0005118
101229,圣斗士星矢-重生,2017-03-01,102455,7.61e-05,0.0571021,0.00041
101229,圣斗士星矢-重生,2017-04-01,81342,6.03e-05,0.0565626,0.0004095
101229,圣斗士星矢-重生,2017-05-01,82011,6.04e-05,0.0573222,0.0005277
101229,圣斗士星矢-重生,2017-06-01,76611,5.61e-05,0.0579732,0.0004622
101229,圣斗士星矢-重生,2017-08-01,64364,4.66e-05,0.0560412,0.0003815
101229,圣斗士星矢-重生,2017-07-01,71061,5.18e-05,0.0567826,0.0003679
101229,圣斗士星矢-重生,2017-09-01,56127,4.02e-05,0.0555045,0.0005414
101229,圣斗士星矢-重生,2017-11-01,41705,2.96e-05,0.0532576,0.0006536
101229,圣斗士星矢-重生,2017-10-01,44944,3.19e-05,0.0545944,0.0006384
101229,圣斗士星矢-重生,2018-01-01,44378,3.12e-05,0.0506156,0.0007171
101229,圣斗士星矢-重生,2017-12-01,38734,2.73e-05,0.0521189,0.0006255
101229,圣斗士星矢-重生,2018-03-01,33244,2.3e-05,0.0584801,0.0007603
101229,圣斗士星矢-重生,2018-02-01,34236,2.39e-05,0.0496045,0.0007026
101229,圣斗士星矢-重生,2018-04-01,30430,2.05e-05,0.0594539,0.0007603
101229,圣斗士星矢-重生,2018-05-01,29851,2e-05,0.0609023,0.0007603
101229,圣斗士星矢-重生,2018-06-01,29294,1.94e-05,0.0598758,0.0007603
101229,圣斗士星矢-重生,2018-07-01,27733,1.82e-05,0.056651,0.0007458
101229,圣斗士星矢-重生,2018-08-01,39135,2.54e-05,0.0480045,0.0007472
101229,圣斗士星矢-重生,2018-09-01,25564,1.65e-05,0.0528564,0.000751
101229,圣斗士星矢-重生,2018-10-01,23846,1.52e-05,0.0433702,0.000751
101229,圣斗士星矢-重生,2018-11-01,18180,1.15e-05,0.0376278,0.0007509
101229,圣斗士星矢-重生,2018-12-01,18663,1.18e-05,0.0380731,0.0007499
101229,圣斗士星矢-重生,2019-01-01,15475,9.8e-06,0.0388563,0.0007499
101229,圣斗士星矢-重生,2019-02-01,14884,9.4e-06,0.0388882,0.0007499
101229,圣斗士星矢-重生,2019-03-01,14142,8.9e-06,0.0401574,0.0007499
101229,圣斗士星矢-重生,2019-04-01,11565,7.2e-06,0.0307689,0.0007499
101229,圣斗士星矢-重生,2019-05-01,14281,8.9e-06,0.0305263,0.0007499
101229,圣斗士星矢-重生,2019-06-01,15376,9.6e-06,0.0305263,0.0007499
101293,北京交警,2017-01-01,1535097,0.0011544,0.056556,0.0004852
101293,北京交警,2017-02-01,1580561,0.0011816,0.05639,0.0005118
101293,北京交警,2017-03-01,1677010,0.0012464,0.0571021,0.00041
101293,北京交警,2017-04-01,1744212,0.0012926,0.0565626,0.0004095
101293,北京交警,2017-05-01,1914073,0.0014105,0.0573222,0.0005277
101293,北京交警,2017-06-01,1950914,0.0014296,0.0579732,0.0004622
101293,北京交警,2017-07-01,1885180,0.0013733,0.0567826,0.0003679
101293,北京交警,2017-08-01,1540557,0.0011147,0.0560412,0.0003815
101293,北京交警,2017-09-01,1536253,0.0011016,0.0555045,0.0005414
101293,北京交警,2017-10-01,1459035,0.0010369,0.0545944,0.0006384
101293,北京交警,2017-11-01,1318602,0.000935,0.0532576,0.0006536
101293,北京交警,2017-12-01,1227361,0.0008654,0.0521189,0.0006255
101293,北京交警,2018-01-01,1168728,0.0008205,0.0506156,0.0007171
101293,北京交警,2018-02-01,1110624,0.0007737,0.0496045,0.0007026
101293,北京交警,2018-03-01,1385851,0.0009587,0.0584801,0.0007603
101293,北京交警,2018-04-01,1423044,0.0009571,0.0594539,0.0007603
101293,北京交警,2018-05-01,1409294,0.0009422,0.0609023,0.0007603
101293,北京交警,2018-07-01,1302968,0.000856,0.056651,0.0007458
101293,北京交警,2018-08-01,1246994,0.0008107,0.0480045,0.0007472
101293,北京交警,2018-06-01,1345671,0.0008934,0.0598758,0.0007603
101293,北京交警,2018-09-01,1197470,0.0007708,0.0528564,0.000751
101293,北京交警,2018-10-01,1226390,0.0007809,0.0433702,0.000751
101293,北京交警,2018-11-01,1621225,0.0010214,0.0376278,0.0007509
101293,北京交警,2018-12-01,1491859,0.0009459,0.0380731,0.0007499
101293,北京交警,2019-02-01,1596122,0.001005,0.0388882,0.0007499
101293,北京交警,2019-01-01,1540305,0.000976,0.0388563,0.0007499
101293,北京交警,2019-03-01,1780805,0.001122,0.0401574,0.0007499
101293,北京交警,2019-04-01,1827013,0.0011444,0.0307689,0.0007499
101293,北京交警,2019-05-01,1769062,0.0011081,0.0305263,0.0007499
101293,北京交警,2019-06-01,1805411,0.0011308,0.0305263,0.0007499
101422,Hello Kitty咖啡馆,2017-01-01,390278,0.0002935,0.056556,0.0004852
101422,Hello Kitty咖啡馆,2017-02-01,339355,0.0002537,0.05639,0.0005118
101422,Hello Kitty咖啡馆,2017-04-01,238577,0.0001768,0.0565626,0.0004095
101422,Hello Kitty咖啡馆,2017-03-01,261828,0.0001946,0.0571021,0.00041
101422,Hello Kitty咖啡馆,2017-05-01,232404,0.0001713,0.0573222,0.0005277
101422,Hello Kitty咖啡馆,2017-08-01,182616,0.0001321,0.0560412,0.0003815
101422,Hello Kitty咖啡馆,2017-06-01,160616,0.0001177,0.0579732,0.0004622
101422,Hello Kitty咖啡馆,2017-07-01,184379,0.0001343,0.0567826,0.0003679
101422,Hello Kitty咖啡馆,2017-09-01,98578,7.07e-05,0.0555045,0.0005414
101422,Hello Kitty咖啡馆,2017-10-01,96155,6.83e-05,0.0545944,0.0006384
101422,Hello Kitty咖啡馆,2017-11-01,87370,6.2e-05,0.0532576,0.0006536
101422,Hello Kitty咖啡馆,2018-01-01,105340,7.4e-05,0.0506156,0.0007171
101422,Hello Kitty咖啡馆,2017-12-01,96201,6.78e-05,0.0521189,0.0006255
101422,Hello Kitty咖啡馆,2018-02-01,67945,4.73e-05,0.0496045,0.0007026
101422,Hello Kitty咖啡馆,2018-03-01,18567,1.28e-05,0.0584801,0.0007603
101422,Hello Kitty咖啡馆,2018-06-01,14918,9.9e-06,0.0598758,0.0007603
101422,Hello Kitty咖啡馆,2018-07-01,26456,1.74e-05,0.056651,0.0007458
101422,Hello Kitty咖啡馆,2018-04-01,14346,9.6e-06,0.0594539,0.0007603
101422,Hello Kitty咖啡馆,2018-05-01,14049,9.4e-06,0.0609023,0.0007603
101422,Hello Kitty咖啡馆,2018-08-01,31354,2.04e-05,0.0480045,0.0007472
101422,Hello Kitty咖啡馆,2018-09-01,25380,1.63e-05,0.0528564,0.000751
101422,Hello Kitty咖啡馆,2018-10-01,17416,1.11e-05,0.0433702,0.000751
101422,Hello Kitty咖啡馆,2018-11-01,13860,8.7e-06,0.0376278,0.0007509
101422,Hello Kitty咖啡馆,2018-12-01,15180,9.6e-06,0.0380731,0.0007499
101422,Hello Kitty咖啡馆,2019-01-01,15491,9.8e-06,0.0388563,0.0007499
101422,Hello Kitty咖啡馆,2019-02-01,19234,1.21e-05,0.0388882,0.0007499
101422,Hello Kitty咖啡馆,2019-05-01,8446,5.3e-06,0.0305263,0.0007499
101422,Hello Kitty咖啡馆,2019-03-01,14265,9e-06,0.0401574,0.0007499
101422,Hello Kitty咖啡馆,2019-04-01,6105,3.8e-06,0.0307689,0.0007499
101422,Hello Kitty咖啡馆,2019-06-01,9015,5.6e-06,0.0305263,0.0007499
101513,Google 地球,2017-01-01,286911,0.0002158,0.056556,0.0004852
101513,Google 地球,2017-02-01,301586,0.0002255,0.05639,0.0005118
101513,Google 地球,2017-03-01,337589,0.0002509,0.0571021,0.00041
101513,Google 地球,2017-05-01,360029,0.0002653,0.0573222,0.0005277
101513,Google 地球,2017-04-01,346608,0.0002569,0.0565626,0.0004095
101513,Google 地球,2017-06-01,347309,0.0002545,0.0579732,0.0004622
101513,Google 地球,2017-07-01,290276,0.0002115,0.0567826,0.0003679
101513,Google 地球,2017-08-01,295563,0.0002139,0.0560412,0.0003815
101513,Google 地球,2017-09-01,314357,0.0002254,0.0555045,0.0005414
101513,Google 地球,2017-10-01,312533,0.0002221,0.0545944,0.0006384
101513,Google 地球,2017-11-01,323384,0.0002293,0.0532576,0.0006536
101513,Google 地球,2017-12-01,301267,0.0002124,0.0521189,0.0006255
101513,Google 地球,2018-03-01,290820,0.0002012,0.0584801,0.0007603
101513,Google 地球,2018-06-01,321780,0.0002136,0.0598758,0.0007603
101513,Google 地球,2018-02-01,309557,0.0002157,0.0496045,0.0007026
101513,Google 地球,2018-01-01,310808,0.0002182,0.0506156,0.0007171
101513,Google 地球,2018-04-01,309694,0.0002083,0.0594539,0.0007603
101513,Google 地球,2018-07-01,323305,0.0002124,0.056651,0.0007458
101513,Google 地球,2018-08-01,331137,0.0002153,0.0480045,0.0007472
101513,Google 地球,2018-05-01,322817,0.0002158,0.0609023,0.0007603
101513,Google 地球,2018-09-01,337715,0.0002174,0.0528564,0.000751
101513,Google 地球,2018-10-01,292405,0.0001862,0.0433702,0.000751
101513,Google 地球,2018-11-01,351346,0.0002214,0.0376278,0.0007509
101513,Google 地球,2018-12-01,445708,0.0002826,0.0380731,0.0007499
101513,Google 地球,2019-03-01,704125,0.0004436,0.0401574,0.0007499
101513,Google 地球,2019-02-01,497088,0.000313,0.0388882,0.0007499
101513,Google 地球,2019-01-01,362113,0.0002294,0.0388563,0.0007499
101513,Google 地球,2019-04-01,622826,0.0003901,0.0307689,0.0007499
101513,Google 地球,2019-05-01,595725,0.0003731,0.0305263,0.0007499
101513,Google 地球,2019-06-01,611638,0.0003831,0.0305263,0.0007499
101540,Adobe AIR,2017-01-01,158017,0.0001188,0.056556,0.0004852
101540,Adobe AIR,2017-02-01,166138,0.0001242,0.05639,0.0005118
101540,Adobe AIR,2017-04-01,183134,0.0001357,0.0565626,0.0004095
101540,Adobe AIR,2017-03-01,180531,0.0001342,0.0571021,0.00041
101540,Adobe AIR,2017-05-01,186258,0.0001373,0.0573222,0.0005277
101540,Adobe AIR,2017-07-01,154101,0.0001123,0.0567826,0.0003679
101540,Adobe AIR,2017-06-01,181901,0.0001333,0.0579732,0.0004622
101540,Adobe AIR,2017-08-01,154947,0.0001121,0.0560412,0.0003815
101540,Adobe AIR,2017-10-01,156922,0.0001115,0.0545944,0.0006384
101540,Adobe AIR,2017-09-01,155863,0.0001118,0.0555045,0.0005414
101540,Adobe AIR,2017-11-01,164766,0.0001168,0.0532576,0.0006536
101540,Adobe AIR,2017-12-01,153418,0.0001082,0.0521189,0.0006255
101540,Adobe AIR,2018-01-01,158870,0.0001115,0.0506156,0.0007171
101540,Adobe AIR,2018-02-01,163220,0.0001137,0.0496045,0.0007026
101540,Adobe AIR,2018-03-01,229621,0.0001588,0.0584801,0.0007603
101540,Adobe AIR,2018-04-01,234907,0.000158,0.0594539,0.0007603
101540,Adobe AIR,2018-05-01,226526,0.0001514,0.0609023,0.0007603
101540,Adobe AIR,2018-06-01,231127,0.0001534,0.0598758,0.0007603
101540,Adobe AIR,2018-08-01,237480,0.0001544,0.0480045,0.0007472
101540,Adobe AIR,2018-07-01,241705,0.0001588,0.056651,0.0007458
101540,Adobe AIR,2018-09-01,226246,0.0001456,0.0528564,0.000751
101540,Adobe AIR,2018-10-01,228194,0.0001453,0.0433702,0.000751
101540,Adobe AIR,2018-11-01,323262,0.0002037,0.0376278,0.0007509
101540,Adobe AIR,2019-01-01,321507,0.0002037,0.0388563,0.0007499
101540,Adobe AIR,2018-12-01,311038,0.0001972,0.0380731,0.0007499
101540,Adobe AIR,2019-02-01,285530,0.0001798,0.0388882,0.0007499
101540,Adobe AIR,2019-03-01,301525,0.00019,0.0401574,0.0007499
101540,Adobe AIR,2019-04-01,303594,0.0001902,0.0307689,0.0007499
101540,Adobe AIR,2019-06-01,310171,0.0001943,0.0305263,0.0007499
101540,Adobe AIR,2019-05-01,294861,0.0001847,0.0305263,0.0007499
101594,孤岛求生,2017-01-01,283410,0.0002131,0.056556,0.0004852
101594,孤岛求生,2017-02-01,278830,0.0002084,0.05639,0.0005118
101594,孤岛求生,2017-03-01,290294,0.0002158,0.0571021,0.00041
101594,孤岛求生,2017-04-01,350230,0.0002595,0.0565626,0.0004095
101594,孤岛求生,2017-05-01,643407,0.0004741,0.0573222,0.0005277
101594,孤岛求生,2017-06-01,1080493,0.0007918,0.0579732,0.0004622
101594,孤岛求生,2017-07-01,1021124,0.0007439,0.0567826,0.0003679
101594,孤岛求生,2017-08-01,1277401,0.0009243,0.0560412,0.0003815
101594,孤岛求生,2017-10-01,837225,0.000595,0.0545944,0.0006384
101594,孤岛求生,2017-09-01,875354,0.0006277,0.0555045,0.0005414
101594,孤岛求生,2017-11-01,500632,0.000355,0.0532576,0.0006536
101594,孤岛求生,2017-12-01,521708,0.0003679,0.0521189,0.0006255
101594,孤岛求生,2018-02-01,867612,0.0006044,0.0496045,0.0007026
101594,孤岛求生,2018-03-01,206709,0.000143,0.0584801,0.0007603
101594,孤岛求生,2018-04-01,241083,0.0001621,0.0594539,0.0007603
101594,孤岛求生,2018-01-01,578298,0.000406,0.0506156,0.0007171
101594,孤岛求生,2018-05-01,247271,0.0001653,0.0609023,0.0007603
101594,孤岛求生,2018-06-01,254538,0.000169,0.0598758,0.0007603
101594,孤岛求生,2018-07-01,367503,0.0002414,0.056651,0.0007458
101594,孤岛求生,2018-09-01,308099,0.0001983,0.0528564,0.000751
101594,孤岛求生,2018-08-01,444180,0.0002888,0.0480045,0.0007472
101594,孤岛求生,2018-10-01,316517,0.0002016,0.0433702,0.000751
